,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE,AB9,HKG,MAC,REU,TWN,XKX
2021-09,3552.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2064.0,0.0,10000.0,5239.0,84476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.0,32000.0,0.0,0.0,917521.0,0.0,1390.0,2821463.0,0.0,33570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.0,196323.0,0.0,0.0,486.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219745.0,0.0,3028.0,177089.0,0.0,0.0,9912.0,0.0,231.0,60.0,0.0,0.0,0.0,0.0,187.0,0.0,127.0,196.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14996.0,0.0,0.0,0.0,196578.0,0.0,0.0,2497.0,0.0,0.0,0.0,13.0,0.0,0.0,18066.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,167805.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,167542.0,0.0,0.0,0.0,300.0,0.0,0.0,299146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23329.0,171176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.0,7152.0,0.0,0.0,23864.0,0.0,0.0,0.0,728280.0,0.0,0.0,50244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,2591.0,0.0,0.0,2300.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69462.0,0.0,0.0,0.0,598546.0,0.0,0.0,2748579.0,101.0,66670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,7000.0,452691.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,222.0,2000.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16043.0,532952.0,0.0,0.0,0.0,69.0,0.0,196.0,0.0,0.0,122.0,0.0,2002.0,0.0,8305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12871.0,0.0,0.0,0.0,31941.0,0.0,0.0,972.0,0.0,0.0,0.0,0.0,0.0,124847.0,3733.0,0.0,0.0,0.0,14582.0,32.0,5000.0,1811.0,0.0,0.0,474411.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,803.0,0.0,609.0,0.0,5.0,0.0,0.0,102040.0,0.0,50528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50220.0,0.0,0.0,6770.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,41326.0,0.0,0.0,12211.0,0.0,0.0,0.0,10351.0,0.0,0.0,28122.0,0.0,0.0,73539.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11,1739.0,0.0,0.0,38.0,60.0,0.0,0.0,122.0,0.0,0.0,1428.0,0.0,0.0,6724.0,126.0,0.0,0.0,314.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,22904.0,17775.0,0.0,0.0,0.0,0.0,0.0,5352147.0,6552.0,2758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1108.0,0.0,625025.0,0.0,0.0,1063.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,14625.0,0.0,262.0,0.0,0.0,0.0,46561.0,370283.0,0.0,20472.0,5142.0,0.0,270.0,451.0,0.0,0.0,0.0,0.0,200.0,0.0,479.0,0.0,0.0,0.0,39.0,0.0,930.0,0.0,64786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11311.0,0.0,0.0,0.0,75737.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,17647.0,2983.0,0.0,0.0,0.0,0.0,2911.0,0.0,0.0,0.0,0.0,21018.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,113000.0,0.0,154356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17945.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,112.0,0.0,17.0,855.0,0.0,0.0,0.0,4000.0,0.0,0.0,29982.0,41.0,53.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,0.0,0.0,2005.0,0.0,0.0,66000.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,45036.0,0.0,0.0,1207.0,0.0,0.0,32901.0,223204.0,0.0,5823.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,255.0,189773.0,0.0,12.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,0.0,0.0,0.0,0.0,0.0,50418.0,49256.0,25.0,13253.0,2000.0,0.0,0.0,161.0,0.0,0.0,2.0,0.0,8016.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152146.0,0.0,0.0,3741.0,0.0,0.0,0.0,68469.0,0.0,10954.0,9969.0,0.0,0.0,0.0,8.0,41.0,0.0,0.0,0.0,10705.0,3962315.0,0.0,854.0,0.0,0.0,14.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16614.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,15140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,736.0,715.0,0.0,0.0,37414.0,0.0,0.0,0.0,26057.0,0.0,0.0,0.0,4054.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190778.0,0.0,0.0,0.0,51372.0,0.0,45.0,0.0,16036.0,0.0,0.0,1317501.0,0.0,5474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1720.0,0.0,211.0,0.0,60.0,121900.0,0.0,4630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.0,0.0,300.0,0.0,2426.0,0.0,3.0,0.0,14303.0,0.0,5915.0,36.0,0.0,19151.0,0.0,0.0,77.0,9.0,0.0,0.0,0.0,115.0,0.0,11052.0,0.0,0.0,14.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,26730.0,0.0,183.0,0.0,0.0,0.0,205417.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,52090.0,0.0,0.0,125.0,0.0,73.0,45.0,3449.0,0.0,2405.0,23203.0,0.0,2898.0,0.0,0.0,7.0,0.0,135.0,0.0,23.0,554.0,0.0,19331.0,0.0,0.0,0.0,0.0,23142.0,0.0,43588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,480.0,348.0,0.0,164.0,1502.0,0.0,0.0,0.0,0.0,0.0,0.0,14466.0,621.0,530.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02,6463.0,0.0,0.0,0.0,65.0,0.0,0.0,3250.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,40277.0,0.0,0.0,0.0,28630.0,245.0,0.0,0.0,8400.0,0.0,1266.0,704608.0,0.0,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7745.0,0.0,0.0,0.0,75.0,244221.0,0.0,130.0,10.0,0.0,0.0,1207.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,3935.0,0.0,2144.0,0.0,0.0,0.0,7244.0,0.0,0.0,0.0,0.0,56.0,182.0,146.0,0.0,0.0,0.0,0.0,801.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,109414.0,0.0,92.0,0.0,0.0,0.0,51920.0,0.0,0.0,88632.0,0.0,138.0,0.0,923.0,0.0,0.0,4326.0,0.0,0.0,0.0,8.0,716.0,0.0,0.0,0.0,3679.0,6157.0,0.0,1590.0,0.0,0.0,7.0,0.0,102.0,0.0,333.0,0.0,0.0,7927.0,0.0,0.0,0.0,0.0,0.0,0.0,57900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30920.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,131.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,7620.0,325.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03,11847.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30058.0,0.0,0.0,0.0,27210.0,0.0,21.0,0.0,465.0,0.0,0.0,1120180.0,0.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,53.0,0.0,93.0,109449.0,8.0,0.0,98.0,0.0,0.0,91.0,0.0,37.0,0.0,5626.0,0.0,300.0,0.0,9408.0,0.0,7.0,0.0,547.0,0.0,10135.0,1525.0,0.0,0.0,10821.0,0.0,81.0,6.0,0.0,0.0,1270.0,141.0,0.0,8.0,0.0,6667.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,0.0,0.0,0.0,21998.0,0.0,0.0,23994.0,0.0,0.0,297308.0,29026.0,0.0,0.0,26438.0,0.0,0.0,19.0,17.0,0.0,0.0,7.0,0.0,9534.0,87967.0,0.0,39.0,0.0,0.0,0.0,0.0,37.0,0.0,196.0,1521.0,0.0,3466.0,0.0,0.0,0.0,0.0,0.0,0.0,47350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56444.0,6161.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,2178.0,0.0,0.0,59657.0,68.0,0.0,0.0,84.0,0.0,0.0,5922.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,5064.0,0.0,0.0,45.0,0.0,0.0,233628.0,48.0,0.0,0.0,20.0,0.0,0.0,0.0,102995.0,0.0,0.0,0.0,15297.0,1525.0,0.0,0.0,7642.0,0.0,759.0,391134.0,0.0,8454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,809.0,0.0,1.0,123332.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,279.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,21885.0,16443.0,0.0,0.0,0.0,0.0,3.0,80.0,0.0,0.0,0.0,1661.0,0.0,18507.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,58067.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,18850.0,0.0,0.0,30.0,215.0,9.0,0.0,0.0,0.0,2578.0,952988.0,0.0,1290.0,0.0,0.0,2000.0,0.0,17.0,0.0,1373.0,426.0,0.0,122881.0,0.0,0.0,0.0,0.0,3119.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,831.0,0.0,3630.0,5710.0,0.0,0.0,11616.0,100.0,0.0,1033.0,32.0,0.0,0.0,3665.0,83504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05,12753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13323.0,0.0,0.0,0.0,0.0,0.0,0.0,230249.0,0.0,0.0,0.0,79853.0,5863.0,0.0,0.0,5000.0,0.0,12428.0,224280.0,0.0,903.0,0.0,0.0,0.0,0.0,54.0,0.0,8.0,12.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.0,0.0,129.0,0.0,9142.0,0.0,872.0,138050.0,0.0,300.0,10200.0,0.0,77.0,25.0,0.0,0.0,7.0,39.0,342.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,34100.0,0.0,0.0,38550.0,0.0,0.0,0.0,156.0,0.0,0.0,10098.0,0.0,0.0,0.0,24.0,45.0,0.0,4605.0,0.0,1584.0,36440.0,0.0,6440.0,0.0,0.0,0.0,0.0,162.0,0.0,1348.0,0.0,0.0,19382.0,0.0,0.0,0.0,0.0,37584.0,0.0,55300.0,0.0,1466.0,0.0,0.0,0.0,0.0,0.0,33162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9973.0,1.0,0.0,33187.0,0.0,0.0,5.0,152.0,2.0,0.0,3132.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06,212192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,104731.0,485289.0,0.0,0.0,58.0,0.0,0.0,0.0,16827.0,0.0,0.0,0.0,11332.0,1487.0,0.0,0.0,1197501.0,0.0,14800.0,1643893.0,0.0,1537.0,0.0,0.0,0.0,5171.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4550.0,75372.0,0.0,14.0,150.0,0.0,0.0,0.0,334.0,590.0,0.0,0.0,0.0,60.0,0.0,5417.0,115.0,1091.0,0.0,0.0,0.0,29870.0,7999.0,0.0,0.0,23039.0,0.0,231.0,0.0,0.0,0.0,6.0,0.0,1032.0,0.0,811.0,970.0,0.0,0.0,8.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,703.0,0.0,0.0,0.0,67023.0,0.0,0.0,20339.0,0.0,0.0,0.0,541.0,0.0,0.0,14102.0,0.0,0.0,0.0,66.0,0.0,0.0,7.0,0.0,165.0,6848.0,0.0,3800.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,252356.0,0.0,0.0,0.0,0.0,144301.0,0.0,12900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27531.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,5647.0,0.0,0.0,453.0,0.0,0.0,3518.0,0.0,0.0,0.0,121.0,0.0,0.0,229901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07,15515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,314029.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,87143.0,0.0,0.0,0.0,67948.0,2159.0,0.0,0.0,98714.0,2418.0,7674.0,552931.0,0.0,1717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.0,0.0,18510.0,84032.0,0.0,0.0,31509.0,0.0,0.0,551.0,0.0,0.0,0.0,3136.0,0.0,600.0,0.0,1762.0,0.0,48.0,100.0,0.0,0.0,3888.0,0.0,26.0,2450.0,0.0,0.0,77.0,2612.0,0.0,0.0,458.0,25.0,246.0,0.0,222.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,9487.0,0.0,0.0,0.0,7718.0,0.0,0.0,0.0,76870.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4333.0,3011.0,18.0,0.0,1174.0,152.0,0.0,0.0,0.0,1246.0,33284.0,0.0,15082.0,0.0,0.0,1285.0,0.0,188.0,0.0,70.0,0.0,0.0,64238.0,0.0,0.0,0.0,131.0,109661.0,0.0,19400.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,23960.0,4925.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,221.0,0.0,0.0,0.0,0.0,0.0,34131.0,0.0,3.0,0.0,512.0,0.0,0.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08,24507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,65375.0,25922.0,0.0,0.0,0.0,0.0,0.0,0.0,2887.0,0.0,0.0,0.0,14057.0,1410.0,0.0,0.0,652901.0,0.0,3360.0,376771.0,0.0,1157.0,0.0,0.0,0.0,4744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,6862.0,219773.0,0.0,0.0,11304.0,0.0,0.0,120.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2657.0,0.0,131.0,0.0,14435.0,0.0,10496.0,70400.0,0.0,11212.0,0.0,0.0,233.0,898.0,0.0,0.0,5477.0,0.0,0.0,0.0,6579.0,8261.0,0.0,0.0,0.0,0.0,364.0,0.0,3387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,6361.0,0.0,0.0,0.0,23284.0,0.0,0.0,409.0,0.0,16000.0,45059.0,0.0,0.0,0.0,53230.0,1760.0,0.0,0.0,0.0,263.0,637720.0,0.0,2010.0,0.0,197.0,1181.0,0.0,677.0,0.0,726.0,0.0,0.0,196620.0,12089.0,0.0,800.0,11.0,40020.0,0.0,142850.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,49273.0,15943.0,0.0,2382.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180.0,0.0,0.0,11004.0,0.0,0.0,724.0,159.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09,4396.0,0.0,0.0,0.0,0.0,7600.0,0.0,0.0,0.0,0.0,5672.0,0.0,0.0,27430.0,1169.0,900.0,0.0,0.0,0.0,0.0,0.0,1135.0,0.0,0.0,0.0,81310.0,2074.0,20.0,0.0,1405483.0,0.0,131994.0,289282.0,16300.0,1833.0,0.0,0.0,50.0,79762.0,0.0,0.0,0.0,0.0,0.0,0.0,43540.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8284.0,0.0,26585.0,0.0,0.0,0.0,4579.0,0.0,0.0,0.0,36798.0,0.0,154.0,854.0,0.0,0.0,33388.0,2091.0,0.0,142071.0,3957.0,6792.0,0.0,561.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6632.0,0.0,0.0,3000.0,93678.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,0.0,87142.0,34778.0,0.0,0.0,0.0,3560.0,0.0,0.0,8154343.0,0.0,248.0,326909.0,0.0,30791.0,0.0,0.0,13.0,0.0,57.0,0.0,244.0,5264.0,0.0,46468.0,0.0,0.0,0.0,68.0,97713.0,0.0,209573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44312.0,3667.0,0.0,1101.0,6.0,0.0,0.0,0.0,0.0,1256.0,0.0,0.0,6286.0,0.0,0.0,104098.0,0.0,0.0,0.0,328369.0,0.0,0.0,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,0.0,6892.0,39107.0,1000106.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.0,0.0,0.0,0.0,30476.0,0.0,0.0,0.0,41000.0,0.0,116059.0,882215.0,10563.0,1061.0,0.0,0.0,1577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185281.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,65480.0,0.0,39847.0,0.0,16499.0,0.0,33857.0,1440239.0,0.0,4550.0,0.0,0.0,158.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20735.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,5708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3408.0,0.0,0.0,47863.0,7905.0,0.0,0.0,65000.0,0.0,0.0,0.0,264.0,0.0,0.0,1429564.0,13000.0,0.0,0.0,70120.0,0.0,0.0,0.0,200.0,64.0,2129014.0,0.0,632.0,0.0,0.0,0.0,0.0,84.0,163.0,293.0,0.0,0.0,71133.0,0.0,0.0,0.0,7371.0,11861.0,0.0,16832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16601.0,98785.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,304104.0,0.0,0.0,10054.0,42597.0,0.0,14.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11,0.0,1191.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,5001.0,0.0,1588.0,0.0,0.0,0.0,39659.0,7.0,0.0,0.0,0.0,0.0,208368.0,1932102.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113843.0,0.0,8.0,0.0,2988.0,0.0,72378.0,169703.0,0.0,0.0,0.0,0.0,77.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,13148.0,0.0,0.0,0.0,0.0,0.0,0.0,6079.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.0,0.0,0.0,6760.0,261.0,394.0,12551.0,0.0,57.0,0.0,0.0,0.0,0.0,333.0,0.0,105.0,0.0,0.0,10635.0,0.0,11.0,0.0,0.0,0.0,1.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,858.0,0.0,0.0,353.0,0.0,0.0,114035.0,0.0,0.0,6298.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12,0.0,831.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,0.0,0.0,26009.0,2.0,0.0,549.0,0.0,0.0,331564.0,1904129.0,43794.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,94.0,0.0,15146.0,0.0,78683.0,9884.0,0.0,0.0,12132.0,0.0,0.0,504.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,28.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,105750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,331620.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,8.0,0.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,111000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.0,0.0,0.0,2500.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01,563.0,3766.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,1738.0,0.0,0.0,78307.0,49.0,0.0,0.0,0.0,0.0,0.0,7.0,65716.0,0.0,0.0,0.0,59468.0,0.0,0.0,0.0,0.0,0.0,136978.0,139188.0,0.0,6343.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,445075.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,0.0,0.0,0.0,2388.0,0.0,134168.0,3098.0,0.0,108765.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,2668.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51880.0,0.0,0.0,0.0,0.0,24219.0,86500.0,0.0,0.0,5154.0,0.0,0.0,0.0,20448.0,8.0,8000.0,1954.0,0.0,0.0,0.0,30.0,88.0,0.0,7.0,0.0,0.0,588659.0,0.0,0.0,0.0,0.0,2.0,0.0,176.0,0.0,3.0,0.0,0.0,1260.0,0.0,0.0,0.0,3795.0,241250.0,87.0,22654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4674.0,1710.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,64362.0,0.0,0.0,0.0,0.0,0.0,0.0,8087.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
